<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.08	08:00:00	3342.882	3346.695	3330.390	3344.381	46419	0	159
2025.05.08	12:00:00	3344.311	3369.602	3326.804	3330.399	86783	0	159
2025.05.08	16:00:00	3330.371	3330.371	3288.697	3306.384	70017	0	159
2025.05.08	20:00:00	3306.434	3324.010	3303.828	3316.412	25752	0	159
2025.05.09	00:00:00	3316.448	3323.138	3274.664	3308.106	81044	0	159
2025.05.09	04:00:00	3308.099	3332.264	3308.099	3327.306	49825	0	159
2025.05.09	08:00:00	3327.331	3338.371	3320.217	3332.962	38986	0	159
2025.05.09	12:00:00	3333.066	3346.044	3320.298	3345.040	63294	0	159
2025.05.09	16:00:00	3345.143	3347.556	3325.441	3328.802	32146	0	159
2025.05.09	20:00:00	3328.760	3330.295	3325.142	3326.805	5135	0	159
2025.05.11	20:00:00	3282.238	3292.619	3265.847	3287.534	32376	0	159
2025.05.12	00:00:00	3287.506	3289.998	3258.751	3283.250	77816	0	159
2025.05.12	04:00:00	3283.214	3283.662	3216.105	3222.647	85577	0	159
2025.05.12	08:00:00	3222.718	3234.398	3207.693	3224.794	80122	0	159
2025.05.12	12:00:00	3224.822	3248.580	3220.323	3239.237	95200	0	159
2025.05.12	16:00:00	3239.206	3240.138	3220.295	3235.394	41773	0	159
2025.05.12	20:00:00	3235.355	3241.807	3229.864	3236.880	18088	0	159
2025.05.13	00:00:00	3236.906	3243.423	3215.861	3236.743	57868	0	159
2025.05.13	04:00:00	3236.719	3265.659	3234.853	3259.098	44386	0	159
2025.05.13	08:00:00	3259.139	3261.284	3248.763	3249.134	34786	0	159
2025.05.13	12:00:00	3249.098	3255.827	3225.472	3253.325	82293	0	159
2025.05.13	16:00:00	3253.293	3257.818	3242.044	3249.324	30824	0	159
2025.05.13	20:00:00	3249.355	3257.165	3248.043	3254.426	12959	0	159
2025.05.14	00:00:00	3254.388	3254.658	3226.212	3228.366	52507	0	159
2025.05.14	04:00:00	3228.370	3238.874	3221.570	3238.085	42243	0	159
2025.05.14	08:00:00	3237.990	3243.897	3219.436	3220.142	45703	0	159
2025.05.14	12:00:00	3220.105	3222.520	3174.900	3182.674	111566	0	159
2025.05.14	16:00:00	3182.629	3190.941	3167.957	3180.587	45274	0	159
2025.05.14	20:00:00	3180.613	3187.312	3177.078	3186.008	15032	0	159
2025.05.15	00:00:00	3185.934	3192.743	3148.315	3150.594	57371	0	159
2025.05.15	04:00:00	3150.546	3153.892	3120.649	3142.318	65018	0	159
2025.05.15	08:00:00	3142.244	3180.019	3139.079	3179.180	47736	0	159
2025.05.15	12:00:00	3179.141	3220.088	3177.507	3219.740	80452	0	159
2025.05.15	16:00:00	3219.780	3232.723	3215.873	3232.037	33550	0	159
2025.05.15	20:00:00	3231.901	3252.132	3231.094	3237.150	26792	0	159
2025.05.16	00:00:00	3237.175	3244.615	3206.505	3211.969	66251	0	159
2025.05.16	04:00:00	3211.920	3231.343	3205.378	3207.681	48166	0	159
2025.05.16	08:00:00	3207.572	3212.954	3154.231	3163.115	62656	0	159
2025.05.16	12:00:00	3163.149	3188.606	3154.878	3183.479	93356	0	159
2025.05.16	16:00:00	3183.514	3195.763	3180.432	3192.583	34041	0	159
2025.05.16	20:00:00	3192.553	3202.954	3192.130	3202.159	8673	0	159
2025.05.18	20:00:00	3214.226	3245.260	3211.644	3234.910	28708	0	159
2025.05.19	00:00:00	3234.947	3249.812	3208.040	3212.270	68539	0	159
2025.05.19	04:00:00	3212.229	3234.640	3206.584	3232.335	47062	0	159
2025.05.19	08:00:00	3232.361	3248.535	3229.973	3243.820	40210	0	159
2025.05.19	12:00:00	3243.817	3244.444	3217.216	3231.662	67502	0	159
2025.05.19	16:00:00	3231.687	3235.866	3225.166	3233.010	28997	0	159
2025.05.19	20:00:00	3233.056	3233.791	3219.097	3222.532	14917	0	159
2025.05.20	00:00:00	3222.561	3232.803	3204.535	3211.450	52078	0	159
2025.05.20	04:00:00	3211.394	3225.460	3207.946	3222.843	40449	0	159
2025.05.20	08:00:00	3222.819	3241.651	3218.275	3241.236	35238	0	159
2025.05.20	12:00:00	3241.139	3285.886	3232.804	3277.239	88325	0	159
2025.05.20	16:00:00	3277.212	3295.172	3275.232	3294.078	32431	0	159
2025.05.20	20:00:00	3294.130	3304.144	3288.530	3290.695	26451	0	159
2025.05.21	00:00:00	3290.734	3314.709	3285.420	3307.505	60367	0	159
2025.05.21	04:00:00	3307.491	3320.736	3298.404	3309.906	45459	0	159
2025.05.21	08:00:00	3309.933	3318.294	3303.946	3311.249	39038	0	159
2025.05.21	12:00:00	3311.255	3315.211	3290.693	3311.978	76823	0	159
2025.05.21	16:00:00	3312.012	3324.897	3302.758	3318.382	42486	0	159
2025.05.21	20:00:00	3318.423	3324.213	3313.192	3320.082	20358	0	159
2025.05.22	00:00:00	3320.138	3345.430	3319.389	3335.440	51423	0	159
2025.05.22	04:00:00	3335.451	3339.502	3322.608	3327.621	40211	0	159
2025.05.22	08:00:00	3327.636	3329.874	3282.977	3314.330	64827	0	159
2025.05.22	12:00:00	3314.305	3315.775	3279.252	3294.675	93171	0	159
2025.05.22	16:00:00	3294.722	3304.860	3288.982	3290.264	38254	0	159
2025.05.22	20:00:00	3290.296	3302.013	3289.593	3300.146	14861	0	159
2025.05.23	00:00:00	3300.172	3308.908	3286.942	3302.070	53884	0	159
2025.05.23	04:00:00	3302.097	3334.502	3301.915	3329.145	42584	0	159
2025.05.23	08:00:00	3329.191	3349.740	3322.548	3347.966	55156	0	159
2025.05.23	12:00:00	3348.018	3364.620	3336.631	3361.655	112401	0	159
2025.05.23	16:00:00	3361.687	3365.930	3356.348	3360.785	33751	0	159
2025.05.23	20:00:00	3360.743	3361.700	3356.103	3356.285	5509	0	159
2025.05.25	20:00:00	3352.093	3352.480	3341.349	3342.691	22906	0	159
2025.05.26	00:00:00	3342.730	3356.859	3331.390	3347.636	50803	0	159
2025.05.26	04:00:00	3347.639	3351.906	3332.124	3337.309	35094	0	159
2025.05.26	08:00:00	3337.431	3339.670	3323.485	3333.149	31290	0	159
2025.05.26	12:00:00	3333.152	3341.624	3326.350	3337.998	31088	0	159
2025.05.26	16:00:00	3337.984	3343.639	3337.521	3341.558	7836	0	159
2025.05.26	20:00:00	3346.458	3348.863	3342.829	3346.139	9246	0	159
2025.05.27	00:00:00	3346.182	3350.029	3331.730	3341.217	34507	0	159
2025.05.27	04:00:00	3341.188	3341.485	3292.535	3296.244	62068	0	159
2025.05.27	08:00:00	3296.214	3310.344	3287.724	3288.373	53765	0	159
2025.05.27	12:00:00	3288.399	3304.926	3285.089	3293.605	59792	0	159
2025.05.27	16:00:00	3293.612	3308.008	3292.969	3304.380	23765	0	159
2025.05.27	20:00:00	3304.356	3310.957	3297.621	3309.402	15691	0	159
2025.05.28	00:00:00	3309.431	3315.770	3291.674	3297.761	43219	0	159
2025.05.28	04:00:00	3297.721	3322.393	3294.383	3319.249	38660	0	159
2025.05.28	08:00:00	3319.300	3325.551	3307.461	3311.110	32519	0	159
2025.05.28	12:00:00	3311.168	3316.438	3292.582	3296.094	55489	0	159
2025.05.28	16:00:00	3296.125	3303.065	3288.609	3296.983	30514	0	159
2025.05.28	20:00:00	3297.006	3297.356	3250.268	3259.895	44933	0	159
2025.05.29	00:00:00	3259.910	3280.189	3245.432	3274.545	75529	0	159
2025.05.29	04:00:00	3274.635	3287.494	3265.986	3286.474	39236	0	159
2025.05.29	08:00:00	3286.431	3305.549	3276.262	3299.719	36806	0	159
2025.05.29	12:00:00	3299.844	3322.008	3298.541	3321.578	68703	0	159
2025.05.29	16:00:00	3321.664	3331.253	3315.486	3316.615	34531	0	159
2025.05.29	20:00:00	3316.586	3321.098	3312.854	3315.503	13664	0	159
2025.05.30	00:00:00	3315.498	3322.777	3291.219	3294.531	48158	0	159
2025.05.30	04:00:00	3294.530	3305.020	3287.336	3294.930	39758	0	159
2025.05.30	08:00:00	3294.975	3300.669	3288.668	3294.055	33423	0	159
2025.05.30	12:00:00	3294.076	3308.326	3271.526	3288.676	101936	0	159
2025.05.30	16:00:00	3288.587	3295.778	3283.957	3294.865	36772	0	159
2025.05.30	20:00:00	3294.812	3295.834	3288.642	3289.665	4819	0	159
2025.06.01	20:00:00	3303.113	3316.742	3299.873	3310.255	17010	0	159
2025.06.02	00:00:00	3310.213	3314.959	3301.409	3308.685	37650	0	159
2025.06.02	04:00:00	3308.733	3359.037	3308.733	3352.547	43196	0	159
2025.06.02	08:00:00	3352.653	3360.152	3344.390	3356.324	37319	0	159
2025.06.02	12:00:00	3356.296	3379.064	3350.288	3374.319	67923	0	159
2025.06.02	16:00:00	3374.349	3382.344	3369.285	3381.539	30442	0	159
2025.06.02	20:00:00	3381.514	3392.238	3378.394	3387.384	18098	0	159
2025.06.03	00:00:00	3387.377	3388.671	3359.717	3361.087	56987	0	159
2025.06.03	04:00:00	3361.195	3367.784	3351.149	3359.648	42025	0	159
2025.06.03	08:00:00	3359.752	3364.913	3353.305	3359.366	29160	0	159
2025.06.03	12:00:00	3359.323	3363.129	3333.103	3350.284	62500	0	159
2025.06.03	16:00:00	3350.333	3355.490	3344.585	3352.657	23038	0	159
2025.06.03	20:00:00	3352.617	3361.632	3352.469	3359.934	11134	0	159
2025.06.04	00:00:00	3359.989	3372.637	3346.461	3359.246	40422	0	159
2025.06.04	04:00:00	3359.236	3365.248	3347.996	3354.721	36540	0	159
2025.06.04	08:00:00	3354.679	3364.998	3343.749	3346.577	35157	0	159
2025.06.04	12:00:00	3346.613	3384.637	3344.330	3371.764	68719	0	159
2025.06.04	16:00:00	3371.724	3382.217	3370.804	3373.614	24740	0	159
2025.06.04	20:00:00	3373.566	3379.080	3370.508	3378.042	12475	0	159
2025.06.05	00:00:00	3378.099	3384.183	3368.172	3369.674	38019	0	159
2025.06.05	04:00:00	3369.683	3374.559	3361.138	3371.304	32241	0	159
2025.06.05	08:00:00	3371.300	3403.592	3369.641	3392.293	49012	0	159
2025.06.05	12:00:00	3392.327	3400.161	3339.370	3344.779	136311	0	159
2025.06.05	16:00:00	3344.748	3361.404	3339.839	3356.653	46694	0	159
2025.06.05	20:00:00	3356.553	3363.577	3352.012	3361.810	16993	0	159
2025.06.06	00:00:00	3361.867	3371.844	3356.133	3369.747	35033	0	159
2025.06.06	04:00:00	3369.688	3375.685	3352.817	3359.374	36879	0	159
2025.06.06	08:00:00	3359.419	3367.732	3352.703	3358.308	32241	0	159
2025.06.06	12:00:00	3358.345	3364.421	3316.269	3332.231	120886	0	159
2025.06.06	16:00:00	3332.182	3332.727	3311.358	3312.345	36032	0	159
2025.06.06	20:00:00	3312.382	3312.896	3307.053	3311.702	5583	0	159
2025.06.08	20:00:00	3317.819	3321.214	3309.229	3318.038	14563	0	159
2025.06.09	00:00:00	3318.082	3318.699	3293.453	3310.769	51174	0	159
2025.06.09	04:00:00	3310.799	3328.652	3309.248	3324.238	31137	0	159
2025.06.09	08:00:00	3324.269	3325.645	3312.057	3317.424	29492	0	159
2025.06.09	12:00:00	3317.412	3332.040	3310.698	3328.665	50737	0	159
2025.06.09	16:00:00	3328.668	3338.216	3325.891	3327.231	25253	0	159
2025.06.09	20:00:00	3327.201	3329.500	3321.562	3326.766	12444	0	159
2025.06.10	00:00:00	3326.809	3326.851	3301.933	3307.602	47422	0	159
2025.06.10	04:00:00	3307.592	3332.172	3302.789	3330.180	43508	0	159
2025.06.10	08:00:00	3330.090	3342.572	3326.170	3333.780	29663	0	159
2025.06.10	12:00:00	3333.817	3349.153	3323.165	3326.692	59907	0	159
2025.06.10	16:00:00	3326.653	3334.539	3319.358	3328.716	28171	0	159
2025.06.10	20:00:00	3328.757	3328.958	3315.517	3327.862	19983	0	159
2025.06.11	00:00:00	3327.899	3341.566	3325.008	3339.416	34996	0	159
2025.06.11	04:00:00	3339.395	3348.531	3332.522	3345.696	31871	0	159
2025.06.11	08:00:00	3345.664	3346.717	3326.041	3333.097	36298	0	159
2025.06.11	12:00:00	3333.103	3360.764	3327.196	3333.195	92412	0	159
2025.06.11	16:00:00	3333.293	3349.268	3319.194	3346.849	50038	0	159
2025.06.11	20:00:00	3346.876	3373.534	3346.522	3365.376	25945	0	160
2025.06.12	00:00:00	3365.472	3377.786	3362.118	3373.425	47443	0	160
2025.06.12	04:00:00	3373.438	3375.783	3338.570	3346.168	43260	0	160
2025.06.12	08:00:00	3346.192	3388.581	3346.192	3379.285	56748	0	160
2025.06.12	12:00:00	3379.252	3399.045	3376.337	3385.804	85827	0	160
2025.06.12	16:00:00	3385.906	3391.374	3378.097	3388.139	31728	0	160
2025.06.12	20:00:00	3388.111	3396.296	3379.606	3395.763	15146	0	160
2025.06.13	00:00:00	3395.723	3444.432	3391.719	3425.543	111689	0	160
2025.06.13	04:00:00	3425.517	3430.310	3407.846	3414.933	55624	0	160
2025.06.13	08:00:00	3414.858	3427.684	3411.598	3422.217	49425	0	160
2025.06.13	12:00:00	3422.207	3446.755	3420.906	3426.225	78656	0	160
2025.06.13	16:00:00	3426.258	3439.473	3419.175	3432.307	40017	0	160
2025.06.13	20:00:00	3432.352	3434.780	3428.955	3433.521	6176	0	160
2025.06.15	20:00:00	3440.955	3451.259	3438.604	3444.141	24944	0	160
2025.06.16	00:00:00	3444.166	3451.252	3429.269	3431.428	51232	0	160
2025.06.16	04:00:00	3431.475	3433.261	3409.459	3412.619	48925	0	160
2025.06.16	08:00:00	3412.624	3422.683	3409.773	3415.000	36332	0	160
2025.06.16	12:00:00	3415.043	3418.128	3382.725	3404.601	86487	0	160
2025.06.16	16:00:00	3404.534	3404.992	3382.790	3383.975	32398	0	160
2025.06.16	20:00:00	3383.945	3402.977	3383.294	3402.769	20565	0	160
2025.06.17	00:00:00	3402.815	3403.289	3373.463	3387.583	52467	0	160
2025.06.17	04:00:00	3387.557	3396.289	3381.074	3387.783	36311	0	160
2025.06.17	08:00:00	3387.784	3400.167	3375.747	3388.635	45659	0	160
2025.06.17	12:00:00	3388.650	3397.507	3366.079	3379.284	79055	0	160
2025.06.17	16:00:00	3379.386	3392.499	3376.651	3385.675	38520	0	160
2025.06.17	20:00:00	3385.629	3396.293	3383.634	3387.386	15342	0	160
2025.06.18	00:00:00	3387.295	3391.524	3370.655	3390.960	35170	0	160
2025.06.18	04:00:00	3390.928	3399.992	3377.043	3385.991	36573	0	160
2025.06.18	08:00:00	3385.894	3388.378	3375.433	3382.048	31158	0	160
2025.06.18	12:00:00	3381.999	3396.852	3373.833	3392.740	58476	0	160
2025.06.18	16:00:00	3392.699	3395.820	3362.867	3366.818	63135	0	160
2025.06.18	20:00:00	3366.771	3379.890	3362.474	3375.023	21020	0	160
2025.06.19	00:00:00	3375.042	3387.896	3369.717	3373.609	35643	0	160
2025.06.19	04:00:00	3373.609	3375.318	3347.474	3365.992	51769	0	160
2025.06.19	08:00:00	3365.949	3379.050	3362.251	3371.967	34203	0	160
2025.06.19	12:00:00	3371.971	3372.963	3361.520	3369.260	41465	0	160
2025.06.19	16:00:00	3369.223	3374.140	3366.108	3373.455	7485	0	160
2025.06.19	20:00:00	3369.503	3370.411	3361.997	3368.739	14140	0	160
2025.06.20	00:00:00	3368.763	3370.350	3344.600	3355.507	40637	0	160
2025.06.20	04:00:00	3355.539	3357.689	3340.345	3347.691	34474	0	160
2025.06.20	08:00:00	3347.657	3359.263	3346.495	3347.051	30540	0	160
2025.06.20	12:00:00	3347.094	3374.477	3341.843	3369.856	54351	0	160
2025.06.20	16:00:00	3369.786	3373.365	3364.583	3365.625	21452	0	160
2025.06.20	20:00:00	3365.578	3369.314	3364.690	3368.618	4123	0	160
2025.06.22	20:00:00	3384.117	3388.912	3371.173	3372.755	26389	0	160
2025.06.23	00:00:00	3372.776	3373.551	3351.896	3363.372	45482	0	160
2025.06.23	04:00:00	3363.385	3365.052	3346.971	3357.627	32055	0	160
2025.06.23	08:00:00	3357.672	3382.042	3357.672	3380.596	32658	0	160
2025.06.23	12:00:00	3380.627	3389.820	3355.869	3387.240	63746	0	160
2025.06.23	16:00:00	3387.229	3393.506	3375.560	3376.362	48261	0	160
2025.06.23	20:00:00	3376.320	3377.295	3341.446	3344.313	32840	0	160
2025.06.24	00:00:00	3344.368	3357.912	3333.160	3352.458	49931	0	160
2025.06.24	04:00:00	3352.403	3353.433	3316.021	3329.645	56461	0	160
2025.06.24	08:00:00	3329.658	3332.320	3317.829	3321.214	35648	0	160
2025.06.24	12:00:00	3321.181	3321.181	3295.339	3313.261	76716	0	160
2025.06.24	16:00:00	3313.296	3325.184	3311.276	3323.479	27203	0	160
2025.06.24	20:00:00	3323.526	3324.882	3320.842	3324.139	10133	0	160
2025.06.25	00:00:00	3324.087	3335.209	3323.627	3328.295	26396	0	160
2025.06.25	04:00:00	3328.284	3337.117	3325.777	3330.631	23241	0	160
2025.06.25	08:00:00	3330.656	3332.414	3321.397	3322.647	29298	0	160
2025.06.25	12:00:00	3322.660	3329.494	3311.894	3325.624	40258	0	160
2025.06.25	16:00:00	3325.667	3336.068	3324.111	3333.706	27266	0	160
2025.06.25	20:00:00	3333.745	3340.158	3331.279	3339.028	13239	0	160
2025.06.26	00:00:00	3338.987	3343.223	3329.181	3337.970	30063	0	160
2025.06.26	04:00:00	3338.088	3347.239	3330.981	3346.051	26917	0	160
2025.06.26	08:00:00	3346.066	3350.370	3331.469	3332.921	30656	0	160
2025.06.26	12:00:00	3332.937	3344.056	3309.946	3324.808	69809	0	160
2025.06.26	16:00:00	3324.845	3336.501	3323.729	3331.301	26731	0	160
2025.06.26	20:00:00	3331.407	3332.327	3316.229	3318.758	13468	0	160
2025.06.27	00:00:00	3318.731	3322.012	3292.557	3294.318	38507	0	160
2025.06.27	04:00:00	3294.364	3300.941	3283.394	3284.458	45708	0	160
2025.06.27	08:00:00	3284.430	3291.130	3276.009	3281.389	40237	0	160
2025.06.27	12:00:00	3281.358	3282.357	3255.836	3274.680	80267	0	160
2025.06.27	16:00:00	3274.574	3282.768	3268.366	3270.574	32272	0	160
2025.06.27	20:00:00	3270.616	3275.496	3270.280	3274.598	4762	0	160
2025.06.29	20:00:00	3272.488	3274.234	3247.921	3263.794	27935	0	160
2025.06.30	00:00:00	3263.746	3283.297	3259.445	3278.981	40156	0	160
2025.06.30	04:00:00	3278.996	3296.850	3276.964	3292.879	28647	0	160
2025.06.30	08:00:00	3292.802	3296.582	3274.488	3277.932	32235	0	160
2025.06.30	12:00:00	3277.993	3290.778	3277.955	3289.625	41710	0	160
2025.06.30	16:00:00	3289.669	3309.446	3289.073	3308.534	26760	0	160
2025.06.30	20:00:00	3308.502	3314.577	3302.298	3312.441	15543	0	160
2025.07.01	00:00:00	3312.446	3322.660	3309.917	3321.161	30280	0	160
2025.07.01	04:00:00	3321.173	3339.897	3318.893	3339.497	30067	0	160
2025.07.01	08:00:00	3339.501	3353.082	3336.747	3349.010	30774	0	160
2025.07.01	12:00:00	3348.990	3358.015	3337.007	3340.228	57298	0	160
2025.07.01	16:00:00	3340.215	3343.523	3336.810	3338.042	25441	0	160
2025.07.01	20:00:00	3338.012	3343.826	3336.771	3338.152	13763	0	160
2025.07.02	00:00:00	3338.186	3344.987	3328.534	3339.959	34529	0	160
2025.07.02	04:00:00	3339.925	3343.951	3327.587	3334.615	28262	0	160
2025.07.02	08:00:00	3334.582	3347.711	3332.869	3342.199	24988	0	160
2025.07.02	12:00:00	3342.214	3351.117	3333.818	3341.021	48417	0	160
2025.07.02	16:00:00	3340.943	3359.519	3340.943	3358.258	22184	0	160
2025.07.02	20:00:00	3358.302	3365.752	3348.771	3349.395	17813	0	160
2025.07.03	00:00:00	3349.441	3351.474	3341.880	3347.509	26378	0	160
2025.07.03	04:00:00	3347.437	3363.677	3347.384	3353.077	26512	0	160
2025.07.03	08:00:00	3353.096	3358.370	3342.988	3346.073	27279	0	160
2025.07.03	12:00:00	3346.041	3352.314	3311.535	3328.045	74576	0	160
2025.07.03	16:00:00	3328.106	3334.862	3325.662	3328.749	15640	0	160
2025.07.03	20:00:00	3328.713	3332.025	3323.582	3330.871	9805	0	160
2025.07.04	00:00:00	3330.875	3338.948	3325.868	3338.350	23816	0	160
2025.07.04	04:00:00	3338.307	3345.127	3336.384	3342.947	24311	0	160
2025.07.04	08:00:00	3342.950	3344.247	3331.466	3334.795	22776	0	160
2025.07.04	12:00:00	3334.791	3338.059	3330.851	3332.384	23566	0	160
2025.07.04	16:00:00	3332.357	3335.952	3332.222	3335.070	2594	0	160
2025.07.06	20:00:00	3341.408	3341.911	3326.187	3328.853	12017	0	160
2025.07.07	00:00:00	3328.830	3329.726	3306.054	3310.848	40947	0	160
2025.07.07	04:00:00	3310.892	3315.215	3300.640	3302.217	35052	0	160
2025.07.07	08:00:00	3302.175	3312.798	3296.296	3301.982	39701	0	160
2025.07.07	12:00:00	3301.940	3322.031	3300.376	3320.839	46045	0	160
2025.07.07	16:00:00	3320.802	3340.438	3320.082	3337.025	29892	0	160
2025.07.07	20:00:00	3337.064	3345.852	3333.899	3334.653	14656	0	160
2025.07.08	00:00:00	3334.696	3338.035	3329.595	3331.469	31735	0	160
2025.07.08	04:00:00	3331.398	3339.500	3327.304	3333.893	25162	0	160
2025.07.08	08:00:00	3333.852	3333.877	3319.940	3324.999	29591	0	160
2025.07.08	12:00:00	3325.095	3329.864	3287.059	3298.241	59267	0	160
2025.07.08	16:00:00	3298.249	3310.377	3295.912	3302.992	36150	0	160
2025.07.08	20:00:00	3303.020	3304.074	3297.199	3302.277	14011	0	160
2025.07.09	00:00:00	3302.384	3307.994	3284.909	3293.254	35949	0	160
2025.07.09	04:00:00	3293.244	3297.833	3285.495	3291.852	32890	0	160
2025.07.09	08:00:00	3291.822	3295.987	3282.626	3284.936	30237	0	160
2025.07.09	12:00:00	3284.969	3312.934	3284.969	3309.606	45654	0	160
2025.07.09	16:00:00	3309.555	3316.874	3307.889	3315.677	23159	0	160
2025.07.09	20:00:00	3315.645	3321.104	3311.590	3317.661	11209	0	160
2025.07.10	00:00:00	3317.559	3326.415	3315.364	3315.799	25430	0	160
2025.07.10	04:00:00	3315.682	3329.407	3314.796	3321.047	23411	0	160
2025.07.10	08:00:00	3321.071	3330.318	3318.331	3320.424	27504	0	160
2025.07.10	12:00:00	3320.452	3329.431	3310.017	3319.754	48445	0	160
2025.07.10	16:00:00	3319.711	3325.908	3312.108	3324.826	22971	0	160
2025.07.10	20:00:00	3324.840	3326.476	3321.825	3323.808	11384	0	160
2025.07.11	00:00:00	3323.764	3336.181	3323.621	3333.765	31225	0	160
2025.07.11	04:00:00	3333.744	3343.827	3329.517	3341.833	31603	0	160
2025.07.11	08:00:00	3341.789	3350.305	3332.669	3347.507	31841	0	160
2025.07.11	12:00:00	3347.526	3368.753	3344.356	3358.915	60770	0	160
2025.07.11	16:00:00	3358.884	3359.753	3349.198	3356.424	27929	0	160
2025.07.11	20:00:00	3356.459	3358.959	3353.597	3355.105	3740	0	160
2025.07.13	20:00:00	3361.295	3374.017	3359.658	3367.772	17941	0	160
2025.07.14	00:00:00	3367.731	3373.284	3353.865	3356.964	33912	0	160
2025.07.14	04:00:00	3356.952	3375.078	3353.706	3371.948	31304	0	160
2025.07.14	08:00:00	3371.956	3374.647	3363.917	3364.169	25740	0	160
2025.07.14	12:00:00	3364.192	3366.612	3340.993	3345.105	47811	0	160
2025.07.14	16:00:00	3345.044	3351.678	3343.082	3344.125	21798	0	160
2025.07.14	20:00:00	3344.160	3346.556	3341.217	3345.337	9814	0	160
2025.07.15	00:00:00	3345.299	3358.362	3344.758	3357.841	22291	0	160
2025.07.15	04:00:00	3357.853	3365.448	3357.470	3364.347	23697	0	160
2025.07.15	08:00:00	3364.310	3366.319	3353.954	3354.932	28248	0	160
2025.07.15	12:00:00	3354.892	3360.387	3325.341	3328.977	65719	0	160
2025.07.15	16:00:00	3328.917	3331.962	3320.218	3330.455	27982	0	160
2025.07.15	20:00:00	3330.408	3331.776	3324.792	3331.056	9297	0	160
2025.07.16	00:00:00	3331.092	3335.084	3325.053	3334.334	23155	0	160
2025.07.16	04:00:00	3334.281	3341.996	3332.798	3337.778	21237	0	160
2025.07.16	08:00:00	3337.824	3343.056	3333.695	3339.259	23050	0	160
2025.07.16	12:00:00	3339.219	3377.550	3319.529	3343.482	115824	0	160
2025.07.16	16:00:00	3343.547	3357.410	3338.958	3347.080	46687	0	160
2025.07.16	20:00:00	3347.116	3352.247	3345.265	3346.526	11080	0	160
2025.07.17	00:00:00	3346.556	3347.405	3336.241	3341.499	23669	0	160
2025.07.17	04:00:00	3341.511	3344.726	3325.208	3325.886	27036	0	160
2025.07.17	08:00:00	3325.925	3332.523	3322.358	3324.254	24872	0	160
2025.07.17	12:00:00	3324.261	3338.451	3309.883	3336.675	57693	0	160
2025.07.17	16:00:00	3336.720	3341.071	3335.378	3339.763	20721	0	160
2025.07.17	20:00:00	3339.799	3344.019	3337.409	3340.214	11390	0	160
2025.07.18	00:00:00	3340.164	3344.224	3334.038	3334.600	23944	0	160
2025.07.18	04:00:00	3334.598	3350.106	3331.777	3349.823	23388	0	160
2025.07.18	08:00:00	3349.849	3357.699	3346.237	3354.428	23988	0	160
2025.07.18	12:00:00	3354.458	3361.212	3351.131	3353.705	41082	0	160
2025.07.18	16:00:00	3353.613	3357.494	3347.668	3348.325	21902	0	160
2025.07.18	20:00:00	3348.279	3352.098	3347.804	3350.395	3478	0	160
2025.07.20	20:00:00	3348.767	3350.115	3344.965	3349.110	7793	0	160
2025.07.21	00:00:00	3349.168	3358.641	3347.696	3351.286	21830	0	160
2025.07.21	04:00:00	3351.275	3370.785	3350.618	3364.763	25805	0	160
2025.07.21	08:00:00	3364.800	3375.631	3362.674	3375.302	23045	0	160
2025.07.21	12:00:00	3375.271	3401.575	3374.530	3397.994	51270	0	160
2025.07.21	16:00:00	3397.983	3399.787	3391.468	3398.808	26112	0	160
2025.07.21	20:00:00	3398.744	3402.783	3393.208	3396.532	11308	0	160
2025.07.22	00:00:00	3396.540	3397.665	3385.148	3392.628	28713	0	160
2025.07.22	04:00:00	3392.587	3392.587	3383.240	3387.567	23102	0	160
2025.07.22	08:00:00	3387.524	3391.675	3384.528	3391.381	22444	0	160
2025.07.22	12:00:00	3391.334	3430.614	3391.033	3426.597	65240	0	160
2025.07.22	16:00:00	3426.640	3433.507	3426.257	3431.634	29407	0	160
2025.07.22	20:00:00	3431.596	3433.316	3426.283	3427.458	13423	0	160
2025.07.23	00:00:00	3427.433	3438.921	3419.176	3423.153	37810	0	160
2025.07.23	04:00:00	3423.063	3429.705	3416.322	3420.720	27774	0	160
2025.07.23	08:00:00	3420.754	3433.851	3420.305	3428.180	27298	0	160
2025.07.23	12:00:00	3428.170	3429.928	3398.206	3398.206	52092	0	160
2025.07.23	16:00:00	3398.106	3398.106	3381.375	3390.081	51416	0	160
2025.07.23	20:00:00	3390.122	3392.516	3386.121	3390.008	11420	0	160
2025.07.24	00:00:00	3390.047	3393.438	3374.782	3383.762	36777	0	160
2025.07.24	04:00:00	3383.666	3385.389	3365.982	3367.757	29099	0	160
2025.07.24	08:00:00	3367.767	3374.656	3361.253	3362.294	26530	0	160
2025.07.24	12:00:00	3362.254	3377.430	3351.315	3372.541	52118	0	160
2025.07.24	16:00:00	3372.515	3373.702	3366.219	3370.478	21034	0	160
2025.07.24	20:00:00	3370.517	3371.457	3365.105	3369.422	11772	0	160
2025.07.25	00:00:00	3369.512	3373.554	3358.613	3359.194	22092	0	160
2025.07.25	04:00:00	3359.176	3363.501	3352.636	3354.008	22805	0	160
2025.07.25	08:00:00	3354.041	3355.358	3338.621	3340.968	24159	0	160
2025.07.25	12:00:00	3341.008	3347.498	3324.928	3327.896	56732	0	160
