<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.14	04:00:00	1788.535	1790.833	1788.202	1790.718	1486	0	200
2021.10.14	05:00:00	1790.721	1791.783	1789.770	1791.320	2173	0	200
2021.10.14	06:00:00	1791.351	1794.173	1790.700	1793.675	3051	0	200
2021.10.14	07:00:00	1793.628	1794.919	1790.650	1793.866	3265	0	200
2021.10.14	08:00:00	1793.886	1797.393	1793.672	1795.967	3193	0	200
2021.10.14	09:00:00	1796.012	1798.414	1795.271	1796.890	2486	0	200
2021.10.14	10:00:00	1796.892	1800.005	1796.825	1799.862	2688	0	300
2021.10.14	11:00:00	1799.813	1800.406	1795.494	1795.495	2761	0	300
2021.10.14	12:00:00	1795.490	1799.608	1793.709	1798.946	6031	0	200
2021.10.14	13:00:00	1798.992	1799.469	1793.860	1795.941	5956	0	200
2021.10.14	14:00:00	1795.894	1799.275	1794.592	1796.838	4020	0	300
2021.10.14	15:00:00	1796.787	1798.794	1796.058	1798.195	3050	0	300
2021.10.14	16:00:00	1798.150	1798.893	1795.989	1796.573	2336	0	200
2021.10.14	17:00:00	1796.622	1797.114	1795.809	1797.099	2014	0	200
2021.10.14	18:00:00	1797.103	1798.852	1796.359	1798.679	1743	0	300
2021.10.14	19:00:00	1798.701	1799.078	1796.216	1796.510	2235	0	300
2021.10.14	20:00:00	1796.557	1797.134	1795.630	1795.842	1155	0	200
2021.10.14	22:00:00	1795.896	1796.159	1795.551	1795.699	674	0	200
2021.10.14	23:00:00	1795.731	1795.897	1794.735	1795.327	995	0	200
2021.10.15	00:00:00	1795.277	1796.249	1794.167	1794.559	2015	0	200
2021.10.15	01:00:00	1794.546	1796.369	1793.780	1794.523	2665	0	200
2021.10.15	02:00:00	1794.524	1795.995	1793.867	1795.422	2131	0	200
2021.10.15	03:00:00	1795.457	1795.602	1794.142	1795.000	1676	0	200
2021.10.15	04:00:00	1795.014	1795.258	1793.727	1794.143	1054	0	200
2021.10.15	05:00:00	1794.189	1794.340	1791.397	1792.461	2284	0	200
2021.10.15	06:00:00	1792.414	1793.301	1790.338	1791.671	3249	0	200
2021.10.15	07:00:00	1791.716	1792.071	1785.356	1786.653	3461	0	200
2021.10.15	08:00:00	1786.710	1789.863	1785.941	1785.985	3074	0	200
2021.10.15	09:00:00	1785.982	1787.356	1780.772	1783.621	4125	0	200
2021.10.15	10:00:00	1783.666	1783.691	1780.816	1780.975	2910	0	200
2021.10.15	11:00:00	1780.987	1782.940	1777.208	1778.271	4105	0	200
2021.10.15	12:00:00	1778.239	1778.976	1764.652	1767.403	11001	0	200
2021.10.15	13:00:00	1767.436	1773.797	1765.861	1771.762	10484	0	200
2021.10.15	14:00:00	1771.808	1776.339	1771.385	1774.972	7955	0	200
2021.10.15	15:00:00	1774.940	1775.187	1766.293	1768.396	5331	0	200
2021.10.15	16:00:00	1768.363	1769.315	1766.529	1767.768	3567	0	200
2021.10.15	17:00:00	1767.799	1769.021	1767.119	1767.957	2831	0	200
2021.10.15	18:00:00	1767.987	1768.779	1767.108	1767.710	2295	0	200
2021.10.15	19:00:00	1767.741	1768.717	1766.987	1768.267	2081	0	200
2021.10.15	20:00:00	1768.298	1768.488	1766.684	1767.427	1346	0	200
2021.10.17	22:00:00	1766.961	1768.490	1764.565	1768.472	1979	0	200
2021.10.17	23:00:00	1768.441	1772.013	1767.933	1770.952	2873	0	200
2021.10.18	00:00:00	1770.983	1771.371	1768.948	1771.252	3146	0	200
2021.10.18	01:00:00	1771.245	1772.007	1769.409	1770.620	4413	0	200
2021.10.18	02:00:00	1770.618	1771.774	1770.294	1770.849	2792	0	200
2021.10.18	03:00:00	1770.858	1770.873	1767.304	1767.699	2388	0	200
2021.10.18	04:00:00	1767.698	1768.651	1766.422	1768.166	1725	0	200
2021.10.18	05:00:00	1768.145	1769.449	1767.692	1768.059	2455	0	200
2021.10.18	06:00:00	1768.090	1768.723	1761.609	1764.581	5573	0	200
2021.10.18	07:00:00	1764.550	1766.842	1762.480	1764.371	5475	0	200
2021.10.18	08:00:00	1764.373	1766.805	1760.756	1762.653	5076	0	200
2021.10.18	09:00:00	1762.660	1765.039	1761.264	1762.311	3871	0	200
2021.10.18	10:00:00	1762.306	1762.796	1760.276	1761.722	3730	0	200
2021.10.18	11:00:00	1761.754	1764.559	1761.342	1763.097	3917	0	200
2021.10.18	12:00:00	1763.131	1768.453	1761.518	1765.130	10419	0	200
2021.10.18	13:00:00	1765.163	1769.685	1762.644	1768.832	12102	0	200
2021.10.18	14:00:00	1768.878	1771.125	1766.822	1770.416	6970	0	200
2021.10.18	15:00:00	1770.446	1770.920	1767.094	1767.811	3873	0	200
2021.10.18	16:00:00	1767.844	1767.844	1765.002	1766.695	2961	0	200
2021.10.18	17:00:00	1766.715	1767.799	1764.659	1767.205	2500	0	200
2021.10.18	18:00:00	1767.218	1767.631	1765.244	1765.705	2193	0	200
2021.10.18	19:00:00	1765.683	1766.100	1763.881	1764.002	2336	0	200
2021.10.18	20:00:00	1764.032	1764.862	1763.888	1764.719	1118	0	200
2021.10.18	22:00:00	1764.849	1764.954	1763.678	1763.718	599	0	200
2021.10.18	23:00:00	1763.683	1764.046	1762.886	1763.964	1003	0	200
2021.10.19	00:00:00	1763.995	1767.386	1763.269	1767.386	2596	0	200
2021.10.19	01:00:00	1767.395	1772.742	1766.978	1771.900	3869	0	200
2021.10.19	02:00:00	1771.935	1774.558	1771.539	1774.083	2745	0	200
2021.10.19	03:00:00	1774.082	1774.948	1773.288	1774.748	2089	0	200
2021.10.19	04:00:00	1774.746	1775.754	1774.333	1774.553	1907	0	200
2021.10.19	05:00:00	1774.585	1777.681	1773.696	1777.474	2721	0	200
2021.10.19	06:00:00	1777.505	1779.105	1775.849	1778.801	4051	0	200
2021.10.19	07:00:00	1778.832	1782.768	1777.424	1781.388	4916	0	200
2021.10.19	08:00:00	1781.357	1782.893	1780.840	1781.371	3549	0	200
2021.10.19	09:00:00	1781.340	1782.340	1778.369	1779.467	3289	0	200
2021.10.19	10:00:00	1779.437	1780.092	1777.150	1778.478	3262	0	200
2021.10.19	11:00:00	1778.512	1780.760	1775.872	1780.454	3845	0	200
2021.10.19	12:00:00	1780.422	1784.472	1777.300	1781.602	7542	0	200
2021.10.19	13:00:00	1781.634	1785.062	1776.097	1778.171	9871	0	200
2021.10.19	14:00:00	1778.141	1779.555	1770.054	1772.981	8436	0	200
2021.10.19	15:00:00	1772.950	1773.259	1769.339	1771.119	5339	0	200
2021.10.19	16:00:00	1771.150	1771.444	1767.101	1769.453	3896	0	200
2021.10.19	17:00:00	1769.455	1771.080	1768.063	1769.939	3166	0	200
2021.10.19	18:00:00	1769.929	1770.879	1769.028	1770.578	2586	0	200
2021.10.19	19:00:00	1770.547	1770.597	1768.694	1770.119	2347	0	200
2021.10.19	20:00:00	1770.128	1770.128	1768.374	1769.423	1283	0	200
2021.10.19	22:00:00	1769.197	1769.818	1769.011	1769.012	791	0	200
2021.10.19	23:00:00	1769.011	1769.284	1768.171	1768.661	1363	0	200
2021.10.20	00:00:00	1768.664	1769.074	1766.839	1768.876	2948	0	200
2021.10.20	01:00:00	1768.845	1773.505	1767.722	1772.414	4569	0	200
2021.10.20	02:00:00	1772.413	1774.132	1769.473	1774.132	2738	0	200
2021.10.20	03:00:00	1774.134	1774.569	1772.750	1774.049	2149	0	200
2021.10.20	04:00:00	1774.081	1774.527	1773.287	1774.162	1736	0	200
2021.10.20	05:00:00	1774.157	1777.082	1773.405	1776.444	2626	0	200
2021.10.20	06:00:00	1776.489	1777.986	1775.108	1776.204	4414	0	200
2021.10.20	07:00:00	1776.237	1777.046	1774.560	1776.669	4230	0	200
2021.10.20	08:00:00	1776.639	1779.246	1776.457	1779.073	3240	0	200
2021.10.20	09:00:00	1779.045	1779.526	1777.638	1778.838	2603	0	200
2021.10.20	10:00:00	1778.866	1780.457	1778.047	1780.064	2602	0	200
2021.10.20	11:00:00	1780.040	1781.744	1778.388	1779.458	3155	0	200
2021.10.20	12:00:00	1779.488	1788.368	1779.347	1786.518	6681	0	200
2021.10.20	13:00:00	1786.472	1787.409	1774.613	1779.829	8875	0	200
2021.10.20	14:00:00	1779.783	1784.646	1776.724	1782.529	6667	0	200
2021.10.20	15:00:00	1782.559	1784.653	1781.698	1783.514	4515	0	200
2021.10.20	16:00:00	1783.508	1786.727	1782.966	1786.661	3608	0	200
2021.10.20	17:00:00	1786.692	1787.438	1783.044	1785.447	4684	0	200
2021.10.20	18:00:00	1785.428	1786.830	1785.101	1786.375	2554	0	200
2021.10.20	19:00:00	1786.357	1786.357	1783.988	1785.307	2330	0	200
2021.10.20	20:00:00	1785.340	1785.812	1780.760	1781.862	1870	0	200
2021.10.20	22:00:00	1782.037	1782.938	1781.819	1781.968	1026	0	200
2021.10.20	23:00:00	1781.970	1783.006	1781.405	1781.408	1314	0	200
2021.10.21	00:00:00	1781.376	1784.594	1781.205	1783.845	2633	0	200
2021.10.21	01:00:00	1783.814	1786.979	1782.226	1786.729	4193	0	200
2021.10.21	02:00:00	1786.739	1789.316	1786.438	1787.526	3112	0	200
2021.10.21	03:00:00	1787.532	1788.037	1785.379	1786.351	2574	0	200
2021.10.21	04:00:00	1786.382	1786.597	1784.183	1784.588	2944	0	200
2021.10.21	05:00:00	1784.618	1786.206	1782.664	1785.962	3588	0	200
2021.10.21	06:00:00	1785.931	1787.537	1782.516	1783.424	4208	0	200
2021.10.21	07:00:00	1783.454	1783.810	1780.766	1782.556	4671	0	200
2021.10.21	08:00:00	1782.588	1786.406	1781.845	1785.982	3377	0	200
2021.10.21	09:00:00	1785.980	1787.859	1784.635	1787.456	2853	0	200
2021.10.21	10:00:00	1787.425	1787.536	1783.984	1784.272	2686	0	200
2021.10.21	11:00:00	1784.302	1784.811	1777.471	1778.349	5201	0	200
2021.10.21	12:00:00	1778.315	1785.991	1776.245	1782.724	8033	0	200
2021.10.21	13:00:00	1782.678	1785.742	1779.516	1779.681	9073	0	200
2021.10.21	14:00:00	1779.635	1781.758	1778.254	1780.094	7451	0	200
2021.10.21	15:00:00	1780.129	1782.759	1778.631	1782.481	4125	0	200
2021.10.21	16:00:00	1782.514	1783.188	1779.952	1780.349	2810	0	200
2021.10.21	17:00:00	1780.318	1781.671	1778.390	1778.586	3123	0	200
2021.10.21	18:00:00	1778.616	1781.368	1778.357	1780.956	2989	0	200
2021.10.21	19:00:00	1780.978	1784.748	1780.440	1783.945	2648	0	200
2021.10.21	20:00:00	1783.953	1784.266	1781.979	1782.866	1528	0	200
2021.10.21	22:00:00	1783.290	1783.917	1782.905	1783.655	794	0	200
2021.10.21	23:00:00	1783.657	1786.094	1783.643	1784.594	1456	0	200
2021.10.22	00:00:00	1784.561	1786.245	1783.510	1785.156	2890	0	200
2021.10.22	01:00:00	1785.186	1787.008	1784.411	1785.001	4429	0	200
2021.10.22	02:00:00	1785.010	1787.081	1784.785	1786.711	2744	0	200
2021.10.22	03:00:00	1786.743	1788.048	1785.772	1787.058	2390	0	200
2021.10.22	04:00:00	1787.048	1787.621	1786.047	1786.301	1669	0	200
2021.10.22	05:00:00	1786.332	1787.555	1786.059	1786.555	2617	0	200
2021.10.22	06:00:00	1786.525	1793.595	1786.420	1793.094	4069	0	200
2021.10.22	07:00:00	1793.127	1794.373	1790.743	1793.107	4211	0	200
2021.10.22	08:00:00	1793.079	1794.608	1790.558	1790.980	3054	0	200
2021.10.22	09:00:00	1791.026	1793.218	1790.413	1793.041	2580	0	200
2021.10.22	10:00:00	1793.087	1794.169	1791.941	1792.091	2376	0	200
2021.10.22	11:00:00	1792.140	1794.960	1791.777	1792.291	2894	0	200
2021.10.22	12:00:00	1792.245	1806.786	1791.142	1805.727	6312	0	200
2021.10.22	13:00:00	1805.775	1809.492	1803.071	1807.931	6025	0	300
2021.10.22	14:00:00	1807.976	1812.272	1807.162	1811.841	4794	0	300
2021.10.22	15:00:00	1811.795	1813.560	1782.595	1785.814	10821	0	200
2021.10.22	16:00:00	1785.783	1798.432	1784.372	1797.222	5682	0	200
2021.10.22	17:00:00	1797.248	1798.483	1791.147	1791.552	4084	0	200
2021.10.22	18:00:00	1791.592	1795.068	1791.315	1794.081	3159	0	200
2021.10.22	19:00:00	1794.110	1794.425	1792.064	1794.119	2429	0	200
2021.10.22	20:00:00	1794.164	1794.262	1791.931	1792.853	1240	0	300
2021.10.24	22:00:00	1792.926	1794.337	1792.454	1793.849	1299	0	200
2021.10.24	23:00:00	1793.852	1794.371	1792.388	1794.347	1554	0	200
2021.10.25	00:00:00	1794.376	1797.627	1793.039	1797.015	2868	0	200
2021.10.25	01:00:00	1796.908	1797.603	1792.341	1794.777	4482	0	200
2021.10.25	02:00:00	1794.747	1795.138	1792.182	1795.058	3332	0	200
2021.10.25	03:00:00	1795.045	1799.011	1794.959	1798.391	2581	0	200
2021.10.25	04:00:00	1798.401	1801.003	1797.492	1800.414	1875	0	200
2021.10.25	05:00:00	1800.368	1800.640	1797.144	1800.423	2638	0	200
2021.10.25	06:00:00	1800.375	1800.375	1795.983	1796.495	3888	0	200
2021.10.25	07:00:00	1796.450	1799.876	1796.000	1798.954	3630	0	200
2021.10.25	08:00:00	1798.974	1803.489	1798.539	1803.082	3221	0	200
2021.10.25	09:00:00	1803.128	1803.578	1798.385	1799.404	3159	0	200
2021.10.25	10:00:00	1799.431	1800.020	1798.480	1799.688	1973	0	200
2021.10.25	11:00:00	1799.685	1802.033	1799.683	1801.675	2712	0	200
2021.10.25	12:00:00	1801.628	1804.587	1800.401	1803.051	4675	0	300
2021.10.25	13:00:00	1803.096	1809.913	1801.540	1807.722	5991	0	300
2021.10.25	14:00:00	1807.674	1809.669	1805.056	1806.962	4906	0	300
2021.10.25	15:00:00	1806.919	1808.448	1805.326	1808.053	3164	0	300
2021.10.25	16:00:00	1808.032	1808.605	1806.645	1806.824	2265	0	300
2021.10.25	17:00:00	1806.778	1807.221	1805.006	1806.584	2130	0	300
2021.10.25	18:00:00	1806.629	1808.234	1806.548	1808.177	1850	0	200
2021.10.25	19:00:00	1808.131	1808.292	1805.532	1806.653	1759	0	300
2021.10.25	20:00:00	1806.703	1807.664	1806.309	1807.569	1017	0	300
2021.10.25	22:00:00	1807.252	1808.045	1807.173	1807.196	726	0	300
2021.10.25	23:00:00	1807.229	1808.217	1806.973	1807.792	741	0	300
2021.10.26	00:00:00	1807.777	1807.848	1805.272	1805.280	1787	0	300
2021.10.26	01:00:00	1805.298	1806.761	1802.631	1805.148	2937	0	300
2021.10.26	02:00:00	1805.152	1805.840	1803.492	1804.261	2265	0	200
2021.10.26	03:00:00	1804.219	1805.182	1803.169	1803.170	1985	0	200
2021.10.26	04:00:00	1803.147	1803.408	1801.741	1803.383	1391	0	300
2021.10.26	05:00:00	1803.366	1805.420	1803.065	1804.892	2035	0	300
2021.10.26	06:00:00	1804.918	1806.463	1802.752	1804.362	3123	0	200
2021.10.26	07:00:00	1804.408	1804.674	1799.797	1800.488	3654	0	300
2021.10.26	08:00:00	1800.440	1803.149	1799.873	1802.188	3177	0	300
2021.10.26	09:00:00	1802.234	1803.699	1801.244	1802.940	2187	0	300
2021.10.26	10:00:00	1802.892	1803.471	1801.394	1801.432	2490	0	200
2021.10.26	11:00:00	1801.429	1804.345	1801.159	1802.864	2894	0	200
2021.10.26	12:00:00	1802.831	1804.560	1793.828	1799.460	8771	0	200
2021.10.26	13:00:00	1799.430	1800.884	1788.619	1789.941	9805	0	200
2021.10.26	14:00:00	1789.982	1789.982	1782.191	1785.856	9942	0	200
2021.10.26	15:00:00	1785.824	1790.164	1785.370	1789.841	4566	0	200
2021.10.26	16:00:00	1789.827	1792.895	1789.820	1791.953	3526	0	200
2021.10.26	17:00:00	1791.983	1793.726	1790.425	1791.011	3141	0	200
2021.10.26	18:00:00	1791.041	1793.918	1791.041	1793.472	2444	0	200
2021.10.26	19:00:00	1793.509	1795.029	1792.922	1793.521	1952	0	200
2021.10.26	20:00:00	1793.553	1794.297	1792.664	1792.685	1208	0	200
2021.10.26	22:00:00	1793.168	1793.243	1791.895	1792.084	1057	0	200
2021.10.26	23:00:00	1792.077	1793.566	1792.077	1793.554	1277	0	200
2021.10.27	00:00:00	1793.571	1794.350	1791.763	1791.846	2711	0	200
2021.10.27	01:00:00	1791.729	1793.140	1788.253	1789.370	4279	0	200
2021.10.27	02:00:00	1789.351	1789.842	1788.352	1788.362	2613	0	200
2021.10.27	03:00:00	1788.360	1789.286	1787.068	1789.086	2312	0	200
2021.10.27	04:00:00	1789.089	1789.812	1788.797	1789.165	1317	0	200
2021.10.27	05:00:00	1789.161	1789.161	1785.492	1785.868	2828	0	200
2021.10.27	06:00:00	1785.835	1791.575	1785.609	1790.977	3750	0	200
2021.10.27	07:00:00	1790.971	1791.434	1785.400	1787.508	4737	0	200
2021.10.27	08:00:00	1787.490	1788.184	1783.447	1786.490	4186	0	200
2021.10.27	09:00:00	1786.495	1788.458	1783.802	1786.839	3941	0	200
2021.10.27	10:00:00	1786.828	1790.284	1786.065	1789.169	3104	0	200
2021.10.27	11:00:00	1789.161	1791.885	1788.374	1791.226	2948	0	200
2021.10.27	12:00:00	1791.258	1796.014	1789.165	1793.997	7197	0	200
2021.10.27	13:00:00	1793.966	1797.987	1791.945	1794.664	7760	0	200
2021.10.27	14:00:00	1794.696	1795.173	1784.762	1792.056	13841	0	200
2021.10.27	15:00:00	1792.087	1794.847	1791.079	1794.460	4881	0	200
2021.10.27	16:00:00	1794.429	1796.810	1794.263	1794.623	4305	0	200
2021.10.27	17:00:00	1794.610	1798.039	1794.569	1797.766	4230	0	200
2021.10.27	18:00:00	1797.756	1799.027	1796.691	1797.894	2746	0	200
2021.10.27	19:00:00	1797.860	1798.304	1793.870	1798.168	3221	0	200
2021.10.27	20:00:00	1798.132	1798.333	1796.286	1796.846	1162	0	200
2021.10.27	22:00:00	1796.534	1798.025	1796.403	1796.710	1527	0	200
2021.10.27	23:00:00	1796.722	1797.078	1795.987	1796.583	1273	0	200
2021.10.28	00:00:00	1796.552	1797.128	1794.274	1794.659	2619	0	200
2021.10.28	01:00:00	1794.629	1798.481	1794.128	1797.538	4575	0	200
2021.10.28	02:00:00	1797.506	1803.165	1796.863	1799.552	3612	0	200
2021.10.28	03:00:00	1799.572	1800.150	1798.319	1798.764	2666	0	200
2021.10.28	04:00:00	1798.763	1801.108	1798.477	1800.870	1869	0	200
2021.10.28	05:00:00	1800.839	1802.139	1799.770	1802.106	3084	0	200
2021.10.28	06:00:00	1802.110	1803.898	1800.575	1802.377	4550	0	200
2021.10.28	07:00:00	1802.409	1803.406	1801.001	1801.943	4234	0	200
2021.10.28	08:00:00	1801.948	1803.097	1800.531	1800.778	3554	0	200
2021.10.28	09:00:00	1800.781	1801.131	1795.714	1797.624	3345	0	200
2021.10.28	10:00:00	1797.635	1800.114	1796.040	1799.572	3192	0	200
2021.10.28	11:00:00	1799.579	1803.503	1798.456	1801.808	4116	0	200
2021.10.28	12:00:00	1801.838	1806.677	1797.174	1799.186	13112	0	200
2021.10.28	13:00:00	1799.155	1810.380	1797.132	1803.083	16341	0	200
2021.10.28	14:00:00	1803.124	1805.490	1791.986	1798.349	12490	0	200
2021.10.28	15:00:00	1798.380	1804.340	1797.622	1801.004	6355	0	200
2021.10.28	16:00:00	1800.987	1803.336	1800.499	1800.826	3912	0	200
2021.10.28	17:00:00	1800.859	1801.692	1799.098	1801.278	4271	0	200
2021.10.28	18:00:00	1801.272	1802.153	1800.118	1800.672	2700	0	200
2021.10.28	19:00:00	1800.637	1801.444	1797.876	1798.250	2634	0	200
2021.10.28	20:00:00	1798.270	1799.112	1797.631	1798.817	1642	0	200
2021.10.28	22:00:00	1799.532	1801.143	1799.325	1799.671	2389	0	200
2021.10.28	23:00:00	1799.641	1800.691	1798.679	1799.575	1720	0	200
2021.10.29	00:00:00	1799.559	1799.944	1797.530	1797.991	3137	0	200
2021.10.29	01:00:00	1797.960	1799.592	1796.717	1796.765	4145	0	200
2021.10.29	02:00:00	1796.735	1797.622	1795.446	1796.105	2909	0	200
2021.10.29	03:00:00	1796.071	1797.422	1795.101	1796.948	2545	0	200
2021.10.29	04:00:00	1796.917	1796.917	1793.411	1794.320	2235	0	200
2021.10.29	05:00:00	1794.340	1797.422	1793.236	1796.436	3657	0	200
2021.10.29	06:00:00	1796.406	1797.371	1793.027	1793.336	4478	0	200
2021.10.29	07:00:00	1793.366	1797.882	1792.975	1795.529	4397	0	200
2021.10.29	08:00:00	1795.523	1796.255	1790.879	1792.645	4126	0	200
2021.10.29	09:00:00	1792.612	1799.012	1791.884	1798.172	4161	0	200
2021.10.29	10:00:00	1798.170	1798.400	1794.860	1795.510	3155	0	200
2021.10.29	11:00:00	1795.541	1796.235	1792.662	1792.982	3271	0	200
2021.10.29	12:00:00	1792.952	1793.415	1775.623	1780.245	16797	0	200
2021.10.29	13:00:00	1780.215	1783.205	1771.991	1773.520	14370	0	200
2021.10.29	14:00:00	1773.487	1781.888	1771.896	1776.957	12212	0	200
2021.10.29	15:00:00	1776.987	1779.084	1775.084	1778.074	6488	0	200
2021.10.29	16:00:00	1778.105	1779.654	1777.281	1778.037	4110	0	200
2021.10.29	17:00:00	1778.067	1783.397	1777.927	1781.692	4031	0	200
2021.10.29	18:00:00	1781.723	1783.646	1781.218	1781.858	3125	0	200
2021.10.29	19:00:00	1781.828	1783.585	1781.418	1782.828	3228	0	200
2021.10.29	20:00:00	1782.868	1783.523	1782.322	1783.296	1704	0	200
2021.10.31	22:00:00	1783.269	1783.269	1780.298	1780.768	1489	0	200
2021.10.31	23:00:00	1780.799	1781.250	1779.055	1780.020	1612	0	200
2021.11.01	00:00:00	1779.988	1782.678	1779.988	1781.593	2726	0	200
2021.11.01	01:00:00	1781.625	1784.749	1780.216	1784.541	4003	0	200
2021.11.01	02:00:00	1784.535	1787.262	1784.496	1785.788	2897	0	200
2021.11.01	03:00:00	1785.785	1786.372	1783.879	1784.348	1951	0	200
2021.11.01	04:00:00	1784.350	1784.544	1783.544	1783.595	1463	0	200
2021.11.01	05:00:00	1783.626	1786.759	1783.472	1786.734	2430	0	200
2021.11.01	06:00:00	1786.733	1787.700	1782.247	1782.485	3630	0	200
2021.11.01	07:00:00	1782.524	1785.604	1781.172	1781.634	3899	0	200
2021.11.01	08:00:00	1781.667	1784.377	1780.952	1784.143	4062	0	200
2021.11.01	09:00:00	1784.147	1786.799	1783.561	1785.904	2944	0	200
2021.11.01	10:00:00	1785.902	1788.099	1785.588	1786.515	2833	0	200
2021.11.01	11:00:00	1786.527	1787.464	1782.561	1786.537	3444	0	200
2021.11.01	12:00:00	1786.568	1790.685	1785.843	1789.320	6677	0	200
2021.11.01	13:00:00	1789.282	1792.998	1785.581	1792.768	8184	0	200
2021.11.01	14:00:00	1793.071	1795.686	1790.003	1793.993	7887	0	200
2021.11.01	15:00:00	1793.963	1794.190	1790.290	1792.994	4629	0	200
2021.11.01	16:00:00	1792.992	1792.992	1789.767	1791.923	3117	0	200
2021.11.01	17:00:00	1791.924	1794.938	1791.905	1793.537	2689	0	200
2021.11.01	18:00:00	1793.539	1794.744	1792.547	1792.727	2401	0	200
2021.11.01	19:00:00	1792.695	1792.787	1791.060	1792.310	2549	0	200
2021.11.01	20:00:00	1792.276	1793.549	1792.276	1793.156	1111	0	200
2021.11.01	22:00:00	1792.971	1793.171	1791.564	1791.760	950	0	200
2021.11.01	23:00:00	1791.762	1792.708	1791.357	1792.077	1104	0	200
2021.11.02	00:00:00	1792.107	1792.590	1790.689	1791.332	2020	0	200
2021.11.02	01:00:00	1791.300	1791.300	1789.419	1790.158	3130	0	200
2021.11.02	02:00:00	1790.127	1791.986	1789.234	1790.657	2265	0	200
2021.11.02	03:00:00	1790.666	1791.678	1790.000	1791.140	2232	0	200
2021.11.02	04:00:00	1791.133	1794.373	1790.952	1793.999	1975	0	200
2021.11.02	05:00:00	1794.003	1794.831	1793.076	1793.641	2672	0	200
2021.11.02	06:00:00	1793.624	1795.727	1792.474	1793.724	3402	0	200
2021.11.02	07:00:00	1793.693	1796.349	1793.600	1793.930	3346	0	200
2021.11.02	08:00:00	1793.898	1794.765	1790.820	1794.747	3981	0	200
2021.11.02	09:00:00	1794.728	1795.525	1793.161	1795.066	3258	0	200
2021.11.02	10:00:00	1795.104	1795.500	1791.338	1792.386	3681	0	200
2021.11.02	11:00:00	1792.409	1792.944	1788.046	1790.002	4126	0	200
2021.11.02	12:00:00	1789.969	1794.341	1788.171	1791.117	7872	0	200
2021.11.02	13:00:00	1791.095	1793.414	1788.980	1790.739	7735	0	200
2021.11.02	14:00:00	1790.770	1791.822	1786.172	1790.474	7081	0	200
2021.11.02	15:00:00	1790.444	1793.168	1787.738	1788.784	5600	0	200
2021.11.02	16:00:00	1788.753	1789.678	1787.289	1788.372	3274	0	200
2021.11.02	17:00:00	1788.348	1789.399	1786.719	1787.408	2662	0	200
2021.11.02	18:00:00	1787.398	1787.472	1786.349	1786.896	2246	0	200
2021.11.02	19:00:00	1786.866	1788.293	1786.418	1788.263	1884	0	200
2021.11.02	20:00:00	1788.258	1788.310	1787.390	1787.899	1024	0	200
2021.11.02	22:00:00	1787.784	1788.157	1786.889	1787.007	910	0	200
2021.11.02	23:00:00	1787.019	1787.566	1786.654	1787.125	726	0	200
2021.11.03	00:00:00	1787.099	1787.579	1782.281	1786.738	1958	0	200
2021.11.03	01:00:00	1786.706	1786.706	1783.212	1783.265	2835	0	200
2021.11.03	02:00:00	1783.233	1783.233	1780.156	1780.690	2996	0	200
2021.11.03	03:00:00	1780.657	1783.760	1779.101	1783.183	2203	0	200
2021.11.03	04:00:00	1783.176	1783.294	1780.689	1780.992	1439	0	200
2021.11.03	05:00:00	1780.989	1782.783	1780.006	1782.101	2177	0	200
2021.11.03	06:00:00	1782.094	1782.264	1777.942	1780.062	3000	0	200
2021.11.03	07:00:00	1780.031	1782.301	1779.425	1781.680	2810	0	200
2021.11.03	08:00:00	1781.710	1783.813	1780.991	1781.680	3620	0	200
2021.11.03	09:00:00	1781.711	1783.097	1781.052	1782.606	2536	0	200
2021.11.03	10:00:00	1782.637	1783.131	1780.479	1783.081	2875	0	200
2021.11.03	11:00:00	1783.049	1785.525	1782.587	1784.563	3136	0	200
2021.11.03	12:00:00	1784.533	1785.604	1774.344	1775.727	8294	0	200
2021.11.03	13:00:00	1775.696	1777.208	1763.836	1764.423	10760	0	200
2021.11.03	14:00:00	1764.477	1766.333	1758.534	1763.178	10851	0	200
2021.11.03	15:00:00	1763.208	1764.834	1760.598	1763.508	5218	0	200
2021.11.03	16:00:00	1763.475	1763.896	1761.939	1761.999	3066	0	200
2021.11.03	17:00:00	1762.031	1765.991	1761.709	1765.189	3356	0	200
2021.11.03	18:00:00	1765.087	1774.504	1761.444	1772.948	25531	0	200
2021.11.03	19:00:00	1772.984	1775.044	1768.510	1773.552	7085	0	200
2021.11.03	20:00:00	1773.585	1774.066	1769.328	1769.628	2299	0	200
2021.11.03	22:00:00	1770.555	1775.451	1770.466	1773.817	1475	0	200
2021.11.03	23:00:00	1773.822	1777.368	1773.612	1777.368	1897	0	200
2021.11.04	00:00:00	1777.398	1778.164	1775.140	1775.581	2558	0	200
2021.11.04	01:00:00	1775.549	1775.939	1773.406	1775.451	3649	0	200
2021.11.04	02:00:00	1775.485	1778.247	1775.430	1776.199	2628	0	200
2021.11.04	03:00:00	1776.229	1777.436	1774.927	1775.033	1980	0	200
2021.11.04	04:00:00	1775.013	1775.695	1774.603	1774.706	1399	0	200
2021.11.04	05:00:00	1774.738	1775.923	1774.114	1774.663	2285	0	200
2021.11.04	06:00:00	1774.631	1774.631	1770.712	1772.720	3435	0	200
